Timestamp,text,location,press,custom_id,label,cause,effect,iob2
2023/07/25,"UN rejects Russian account of attack that killed 50 Ukrainian prisoners, confirming findings of a CNN investigation",Ukraine,CNN,4787,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/25,"Iran helping Russia build drone stockpile that is expected to be ‘orders of magnitude larger’ than previous arsenal, US says",Ukraine,CNN,4788,1,Iran helping Russia build drone stockpile,drone stockpile expected to be ‘orders of magnitude larger’ than previous arsenal,"['I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/24,"Ukraine’s defense minister says attacks on Crimea will continue, predicts possible NATO entry next year",Ukraine,CNN,4789,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/25,"Russia proposes joint research module on space station for China, India, Brazil and South Africa",Ukraine,CNN,4790,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/23,"Ukraine carried out drone attack on Moscow, officials say",Ukraine,CNN,4791,1,Ukraine carried out drone attack,on Moscow,"['B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'B-EFFECT', 'I-EFFECT', 'O', 'O', 'O']"
2023/07/24,"5 things to know for July 24: Immigration, Presidential race, Ukraine, Heat, Twitter",Ukraine,CNN,4792,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/23,Historic Ukrainian cathedral badly damaged in Russian strikes,Ukraine,CNN,4793,1,Russian strikes,Historic Ukrainian cathedral badly damaged,"['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE']"
2023/07/22,How to watch Women’s World Cup games as Sweden and France kick off their tournament,Ukraine,CNN,4794,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/22,"Ukraine hits Crimea ammunition dump, sparking evacuations and disrupting transport",Ukraine,CNN,4795,1,Ukraine hits Crimea ammunition dump,sparking evacuations and disrupting transport,"['B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT']"
2023/07/21,US intel officials: ‘No reason to doubt’ Putin claims Russia has moved nuclear weapons to Belarus,Ukraine,CNN,4796,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/21,Pro-war Russian blogger who called Putin a ‘lowlife’ arrested in Moscow,Ukraine,CNN,4797,1,called Putin a ‘lowlife’,arrested in Moscow,"['O', 'O', 'O', 'O', 'O', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT']"
2023/07/20,Pentagon watchdog finds some Western weaponry sent to Ukraine was stolen before being recovered last year,Ukraine,CNN,4798,1,Western weaponry sent to Ukraine was stolen,Pentagon watchdog finds the weaponry before being recovered last year,"['I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'O', 'O', 'O', 'O']"
2023/07/20,Ukrainian air defenses in Odesa outgunned as Russia targets global grain supply,Ukraine,CNN,4799,1,Russia targets global grain supply,Ukrainian air defenses in Odesa outgunned,"['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE']"
2023/07/21,Zelensky fires Ukrainian ambassador to the UK after ‘sarcasm’ comments,Ukraine,CNN,4800,1,‘sarcasm’ comments,Zelensky fires Ukrainian ambassador to the UK,"['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE']"
2023/07/21,Ryanair will return to Ukraine within weeks of war ending,Ukraine,CNN,4801,1,war ending,Ryanair will return to Ukraine within weeks,"['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE']"
2023/07/20,"Even with new armored vehicles from the US, progress is hard won on Ukraine’s southern front",Ukraine,CNN,4802,1,new armored vehicles from the US,progress is hard won on Ukraine’s southern front,"['O', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT']"
2023/07/20,Ukraine has started using US provided cluster munitions in combat,Ukraine,CNN,4803,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/20,Belarus Red Cross says it helped deport Ukrainian children to Belarus,Ukraine,CNN,4804,1,Belarus Red Cross helped deport Ukrainian children,Ukrainian children were deported to Belarus,"['I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'O', 'O']"
2023/07/19,Putin’s latest move will reverberate around the world,Ukraine,CNN,4805,1,Putin’s latest move,will reverberate around the world,"['B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT']"
2023/07/19,Massive blasts at Russian depot in Crimea force thousands to flee,Ukraine,CNN,4806,1,Massive blasts at Russian depot in Crimea,force thousands to flee,"['B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT']"
2023/07/19,Wheat prices soar as Russia-Ukraine tensions flare,Ukraine,CNN,4807,1,Russia-Ukraine tensions flare,Wheat prices soar,"['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE']"
2023/07/18,US and NATO grapple with critical ammo shortage for Ukraine,Ukraine,CNN,4808,1,critical ammo shortage,US and NATO grapple with the situation for Ukraine,"['I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O']"
,Russian tour operators beg Crimea vacationers not to cancel trips following bridge attack,Ukraine,CNN,4809,1,bridge attack,Crimea vacationers cancel trips,"['I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CAUSE', 'I-CAUSE']"
2023/07/18,"5 things to know for July 18: Extreme heat, Ukraine, Immigration, Actors strike, RSV",Ukraine,CNN,4810,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/18,Putin’s ruthless power play may not preclude a revival of Ukraine grain deal,Ukraine,CNN,4811,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/17,"Russia pulls out of Ukraine grain deal, in potential blow to global food supplies",Ukraine,CNN,4812,1,Russia pulls out of Ukraine grain deal,potential blow to global food supplies,"['B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT']"
2023/07/16,Ukraine claims responsibility for new attack on key Crimea bridge,Ukraine,CNN,4813,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/17,Why the Crimean Bridge is so important to Vladimir Putin,Ukraine,CNN,4814,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/17,"Russia seizes control of Danone, Carlsberg assets",Ukraine,CNN,4815,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/16,Putin says Russia has ‘sufficient’ cluster munitions and may retaliate if Ukraine uses them,Ukraine,CNN,4816,1,Ukraine uses cluster munitions,Russia may retaliate,"['I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-CAUSE', 'I-CAUSE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/16,"US gives ‘green light’ to European countries to train Ukrainians on F-16 fighter jets, Biden official says",Ukraine,CNN,4817,1,US gives ‘green light’ to European countries,European countries to train Ukrainians on F-16 fighter jets,"['B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'O', 'O', 'O']"
2023/07/16,Crucial deal on Ukraine grain exports on the brink of expiring,Ukraine,CNN,4818,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/15,"Limited battlefield progress hasn’t spooked western allies, Kyiv says",Ukraine,CNN,4819,1,Limited battlefield progress,hasn't spooked western allies,"['I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/14,NATO’s crucial summit in Vilnius nearly came off the rails and gave Russia a PR victory,Ukraine,CNN,4820,1,NATO’s crucial summit in Vilnius nearly came off the rails,gave Russia a PR victory,"['B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT']"
2023/07/14,"Controversial US cluster munitions are now in Ukraine, say Ukrainian general and Pentagon",Ukraine,CNN,4821,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/12,Russian general in Ukraine says he was fired after accusing defense ministry of betraying troops,Ukraine,CNN,4822,1,accusing defense ministry of betraying troops,Russian general in Ukraine was fired,"['I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'O', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE']"
2023/07/13,5 takeaways from Biden’s high-stakes Europe trip,Ukraine,CNN,4823,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/13,Russian oil tops price cap set by Western countries for first time,Ukraine,CNN,4824,1,Russian oil tops price cap set by Western countries,first time,"['B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'B-EFFECT', 'I-EFFECT']"
2023/07/13,"Ukraine will ‘no doubt’ join NATO when war with Russia ends, US defense secretary tells CNN",Ukraine,CNN,4825,1,war with Russia ends,Ukraine will join NATO,"['I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'O', 'O', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/12,Turkey eyes recalibration with the West as Russia’s isolation grows,Ukraine,CNN,4826,1,Russia’s isolation grows,Turkey eyes recalibration with the West,"['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE']"
2023/07/13,What Zelensky wanted from NATO – and what he got,Ukraine,CNN,4827,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/12,Boris Johnson warns US against ‘Ukraine fatigue’ as NATO summit concludes,Ukraine,CNN,4828,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/12,Assurances that Ukraine’s future is in NATO and new security guarantees calm worries at final day of summit,Ukraine,CNN,4829,1,Assurances that Ukraine’s future is in NATO and new security guarantees,calm worries at final day of summit,"['B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT']"
2023/07/11,China and Taiwan loom large behind Ukraine at NATO summit,Ukraine,CNN,4830,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/11,Russia slammed as ‘inhumane’ after blocking UN cross-border aid operation to Syria,Ukraine,CNN,4831,1,Russia blocking UN cross-border aid operation to Syria,Russia slammed as ‘inhumane’,"['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'O', 'O', 'O', 'O']"
2023/07/11,Pence: Question of Ukraine’s NATO membership should wait until ‘after the war is won’,Ukraine,CNN,4832,1,the war is won,Question of Ukraine’s NATO membership should wait,"['O', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'O', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O']"
2023/07/10,"Exclusive: ‘Shameful and unethical.’ Heineken, Unilever and Oreo maker Mondelez accused of breaking promises to leave Russia",Ukraine,CNN,4833,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/11,Zelensky gets a NATO boost and rockstar’s welcome from crowds in Vilnius,Ukraine,CNN,4834,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/11,Biden and NATO leaders ride wave of momentum after Turkey agrees to Sweden’s membership,Ukraine,CNN,4835,1,Turkey agrees to Sweden’s membership,Biden and NATO leaders ride wave of momentum,"['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE']"
2023/07/11,Biden just secured a big win from his Europe trip,Ukraine,CNN,4836,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/10,Biden to meet with Zelensky during NATO summit,Ukraine,CNN,4837,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/10,It’s not so easy for Biden to evolve on Ukraine joining NATO,Ukraine,CNN,4838,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/10,Comments from Biden and Erdogan threaten to overshadow NATO summit – and help Putin,Ukraine,CNN,4839,1,Comments from Biden and Erdogan,threaten to overshadow NATO summit – and help Putin,"['B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT']"
2023/07/10,"Rheinmetall will build and repair tanks in Ukraine, says CEO",Ukraine,CNN,4840,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/10,‘We are waiting for that minute when the war ends.’ Residents of a Ukrainian frontline town cling on to life,Ukraine,CNN,4841,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/10,Why Ukraine’s plea for NATO membership is such a profound dilemma for the West,Ukraine,CNN,4842,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/07,What are the cluster munitions the US is supplying Ukraine with and why are they so controversial?,Ukraine,CNN,4843,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/09,"A top House Republican backs Biden’s decision to send cluster munitions to Ukraine, while a prominent Democrat disagrees",Ukraine,CNN,4844,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/09,CNN Exclusive: Biden says war with Russia must end before NATO can consider membership for Ukraine,Ukraine,CNN,4845,1,war with Russia,NATO can consider membership for Ukraine,"['O', 'O', 'O', 'O', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'O', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT']"
2023/07/09,Azovstal leaders freed in prisoner swap promise to return to the battlefield in Ukraine,Ukraine,CNN,4846,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/07,Western intel officials hunt for signs of Wagner and nuclear warheads in Belarus ahead of NATO,Ukraine,CNN,4847,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/07,US to send cluster munitions banned by over 100 nations to Ukraine after months of debate,Ukraine,CNN,4848,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/08,"500 days after the invasion of Ukraine, Russian and Belarusian stars are playing at Wimbledon. Here’s how it’s going",Ukraine,CNN,4849,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/07,Turkey’s Erdogan says Ukraine deserves NATO membership,Ukraine,CNN,4850,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/07,"CNN Exclusive: Biden says sending cluster munitions to Ukraine was ‘difficult decision,’ but ‘they needed them’",Ukraine,CNN,4851,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/07,Prigozhin’s fate remains unclear and it signals more trouble in Russia,Ukraine,CNN,4852,1,Prigozhin’s fate remains unclear,it signals more trouble in Russia,"['B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT']"
2023/07/06,"Wagner boss now in Russia, says Belarus president, muddying the waters over purported deal to end mutiny",Ukraine,CNN,4853,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/06,Former CIA chief: US needs to ‘tighten the screws’ on Russia’s economy,Ukraine,CNN,4854,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/06,"The war in Ukraine will define Biden’s legacy, but peril and uncertainty lie ahead",Ukraine,CNN,4855,1,The war in Ukraine,define Biden’s legacy,"['B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/05,Exclusive: Zelensky says he wanted counteroffensive to start ‘much earlier’ to pre-empt Russian defenses,Ukraine,CNN,4856,1,Zelensky wanted counteroffensive to start ‘much earlier’,to pre-empt Russian defenses,"['I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'O', 'O', 'O', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT']"
2023/07/05,Ukraine warns Russia might attack the Zaporizhzhia nuclear power plant. How worried should we be?,Ukraine,CNN,4857,1,Russia might attack the Zaporizhzhia nuclear power plant,worry about the potential consequences,"['I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/04,Putin reassures pro-Russian world leaders his grip on power remains strong,Ukraine,CNN,4858,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/04,Ukraine’s counteroffensive hasn’t met expectations. Here’s why progress has been slow,Ukraine,CNN,4859,1,Ukraine’s counteroffensive hasn’t met expectations,progress has been slow,"['B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'O', 'O', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT']"
2023/07/03,Exclusive: Zelensky calls Putin ‘weak’ and says Russian President’s power is ‘crumbling’,Ukraine,CNN,4860,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/02,Russia is accused of ‘ecocide’ in Ukraine. But what does that mean?,Ukraine,CNN,4861,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/01,"21,000 Wagner mercenaries killed in Ukraine and ‘world wants to kill’ Putin, Zelensky says",Ukraine,CNN,4862,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/07/01,"CIA director met Zelensky on trip to Ukraine, US official says",Ukraine,CNN,4863,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/06/29,$200 billion in frozen Russian assets could help rebuild Ukraine. Europe is trying to figure out how,Ukraine,CNN,4864,1,$200 billion in frozen Russian assets,could help rebuild Ukraine,"['B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/06/29,Biden administration could soon approve sending controversial cluster munitions to Ukraine,Ukraine,CNN,4865,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/06/29,"After the short-lived insurrection, questions swirl over top Russian commander and Prigozhin",Ukraine,CNN,4866,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/06/29,Pence says ‘repelling Russian aggression’ is in US national interest after meeting with Zelensky,Ukraine,CNN,4867,1,repelling Russian aggression,is in US national interest,"['O', 'O', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'O', 'O', 'O']"
2023/06/28,"Kramatorsk restaurant strike shows that in Ukraine, death can come any time, anywhere",Ukraine,CNN,4868,1,Kramatorsk restaurant strike,"death can come any time, anywhere in Ukraine","['I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/06/28,"Wagner chief Prigozhin is in Belarus following armed rebellion, Lukashenko says",Ukraine,CNN,4869,1,armed rebellion,Wagner chief Prigozhin is in Belarus,"['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'O', 'O', 'O']"
2023/06/27,"Russian missile attack hits Kramatorsk city center, killing at least four, say Ukrainian officials",Ukraine,CNN,4870,1,Russian missile attack,"hits Kramatorsk city center, killing at least four","['B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'O', 'O', 'O']"
2023/06/27,Lukashenko claims he stopped Putin from ‘destroying’ Wagner group,Ukraine,CNN,4871,1,Lukashenko stopped Putin,Wagner group was not destroyed,"['I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/06/27,Biden is turning the screw on Putin even as US denies role in Russia’s insurrection,Ukraine,CNN,4872,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/06/26,Putin slams ‘traitors’ as Prigozhin claims mercenary rebellion was only a ‘protest’,Ukraine,CNN,4873,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
